STAID,SOUID,DATE,DD,Q_DD
   189,114683,20100509,  337,    0
   189,114683,20100510,  355,    0
   189,114683,20100511,  346,    0
   189,114683,20100512,  128,    0
   189,114683,20100513,   91,    0
   189,114683,20100514,   72,    0
   189,114683,20100515,  215,    0
   189,114683,20100516,  203,    0
   189,114683,20100517,  304,    0
   189,114683,20100518,  166,    0
   189,114683,20100519,  113,    0
   189,114683,20100520,  183,    0
   189,114683,20100521,  262,    0
   189,114683,20100522,  122,    0
   189,114683,20100523,  334,    0
   189,114683,20100524,  338,    0
   189,114683,20100525,  352,    0
   189,114683,20100526,  337,    0
   189,114683,20100527,  340,    0
   189,114683,20100528,  356,    0
   189,114683,20100529,    4,    0
   189,114683,20100530,  352,    0
   189,114683,20100531,  323,    0
   189,114683,20100601,   75,    0
   189,114683,20100602,  354,    0
   189,114683,20100603,  117,    0
   189,114683,20100604,  152,    0
   189,114683,20100605,  160,    0
   189,114683,20100606,  135,    0
   189,114683,20100607,  212,    0
   189,114683,20100608,   18,    0
   189,114683,20100609,  171,    0
   189,114683,20100610,  173,    0
   189,114683,20100611,  198,    0
   189,114683,20100612,  171,    0
   189,114683,20100613,  171,    0
   189,114683,20100614,  194,    0
   189,114683,20100615,  189,    0
   189,114683,20100616,  218,    0
   189,114683,20100617,  343,    0
   189,114683,20100618,  103,    0
   189,114683,20100619,  179,    0
   189,114683,20100620,  160,    0
   189,114683,20100621,  127,    0
   189,114683,20100622,  304,    0
   189,114683,20100623,  239,    0
   189,114683,20100624,  184,    0
   189,114683,20100625,  345,    0
   189,114683,20100626,  289,    0
   189,114683,20100627,  339,    0
   189,114683,20100628,  342,    0
   189,114683,20100629,  349,    0
   189,114683,20100630,  354,    0
   189,114683,20100701,  120,    0
   189,114683,20100702,   80,    0
   189,114683,20100703,   73,    0
   189,114683,20100704,  168,    0
   189,114683,20100705,  180,    0
   189,114683,20100706,  339,    0
   189,114683,20100707,  351,    0
   189,114683,20100708,  207,    0
   189,114683,20100709,   83,    0
   189,114683,20100710,  193,    0
   189,114683,20100711,  178,    0
   189,114683,20100712,  280,    0
   189,114683,20100713,  174,    0
   189,114683,20100714,  154,    0
   189,114683,20100715,  195,    0
   189,114683,20100716,  183,    0
   189,114683,20100717,  106,    0
   189,114683,20100718,  327,    0
   189,114683,20100719,  343,    0
   189,114683,20100720,   95,    0
   189,114683,20100721,  170,    0
   189,114683,20100722,  176,    0
   189,114683,20100723,   83,    0
   189,114683,20100724,  192,    0
   189,114683,20100725,  197,    0
   189,114683,20100726,  181,    0
   189,114683,20100727,  189,    0
   189,114683,20100728,  198,    0
   189,114683,20100729,  169,    0
   189,114683,20100730,  184,    0
   189,114683,20100731,  318,    0
   189,114683,20100801,  181,    0
   189,114683,20100802,  154,    0
   189,114683,20100803,  177,    0
   189,114683,20100804,   99,    0
   189,114683,20100805,  189,    0
   189,114683,20100806,  133,    0
   189,114683,20100807,  179,    0
   189,114683,20100808,  201,    0
   189,114683,20100809,  194,    0
   189,114683,20100810,  360,    0
   189,114683,20100811,  193,    0
   189,114683,20100812,  269,    0
   189,114683,20100813,  140,    0
   189,114683,20100814,  265,    0
   189,114683,20100815,  166,    0
   189,114683,20100816,  130,    0
   189,114683,20100817,   96,    0
   189,114683,20100818,   65,    0
   189,114683,20100819,  352,    0
   189,114683,20100820,  357,    0
   189,114683,20100821,  296,    0
   189,114683,20100822,  358,    0
   189,114683,20100823,  242,    0
   189,114683,20100824,   88,    0
   189,114683,20100825,  349,    0
   189,114683,20100826,  107,    0
   189,114683,20100827,  164,    0
   189,114683,20100828,  139,    0
   189,114683,20100829,  221,    0
   189,114683,20100830,    0,    0
   189,114683,20100831,  293,    0
   189,114683,20100901,  124,    0
   189,114683,20100902,  205,    0
   189,114683,20100903,  205,    0
   189,114683,20100904,  177,    0
   189,114683,20100905,  180,    0
   189,114683,20100906,  111,    0
   189,114683,20100907,  198,    0
   189,114683,20100908,  199,    0
   189,114683,20100909,  104,    0
   189,114683,20100910,   91,    0
   189,114683,20100911,   88,    0
   189,114683,20100912,   71,    0
   189,114683,20100913,   85,    0
   189,114683,20100914,  345,    0
   189,114683,20100915,   22,    0
   189,114683,20100916,  352,    0
   189,114683,20100917,  350,    0
   189,114683,20100918,  335,    0
   189,114683,20100919,   15,    0
   189,114683,20100920,  358,    0
   189,114683,20100921,  354,    0
   189,114683,20100922,   26,    0
   189,114683,20100923,  353,    0
   189,114683,20100924,  230,    0
   189,114683,20100925,  209,    0
   189,114683,20100926,  142,    0
   189,114683,20100927,  175,    0
   189,114683,20100928,  170,    0
   189,114683,20100929,  162,    0
   189,114683,20100930,  192,    0
   189,114683,20101001,  169,    0
   189,114683,20101002,   93,    0
   189,114683,20101003,  118,    0
   189,114683,20101004,  343,    0
   189,114683,20101005,  355,    0
   189,114683,20101006,  148,    0
   189,114683,20101007,  197,    0
   189,114683,20101008,  238,    0
   189,114683,20101009,   16,    0
   189,114683,20101010,    8,    0
   189,114683,20101011,  339,    0
   189,114683,20101012,   74,    0
   189,114683,20101013,    2,    0
   189,114683,20101014,  179,    0
   189,114683,20101015,   36,    0
   189,114683,20101016,  236,    0
   189,114683,20101017,  254,    0
   189,114683,20101018,  353,    0
   189,114683,20101019,  360,    0
   189,114683,20101020,    2,    0
   189,114683,20101021,   10,    0
   189,114683,20101022,  344,    0
   189,114683,20101023,  344,    0
   189,114683,20101024,  356,    0
   189,114683,20101025,  326,    0
   189,114683,20101026,   85,    0
   189,114683,20101027,   80,    0
   189,114683,20101028,  350,    0
   189,114683,20101029,    8,    0
   189,114683,20101030,   82,    0
   189,114683,20101031,  359,    0
   189,114683,20101101,   89,    0
   189,114683,20101102,   52,    0
   189,114683,20101103,  351,    0
   189,114683,20101104,  346,    0
   189,114683,20101105,  341,    0
   189,114683,20101106,  340,    0
   189,114683,20101107,  147,    0
   189,114683,20101108,  334,    0
   189,114683,20101109,  360,    0
   189,114683,20101110,  354,    0
   189,114683,20101111,    8,    0
   189,114683,20101112,   45,    0
   189,114683,20101113,    5,    0
   189,114683,20101114,  353,    0
   189,114683,20101115,  183,    0
   189,114683,20101116,  309,    0
   189,114683,20101117,    5,    0
   189,114683,20101118,  333,    0
   189,114683,20101119,  247,    0
   189,114683,20101120,  349,    0
   189,114683,20101121,  217,    0
   189,114683,20101122,  328,    0
   189,114683,20101123,   73,    0
   189,114683,20101124,  318,    0
   189,114683,20101125,   16,    0
   189,114683,20101126,   64,    0
   189,114683,20101127,  350,    0
   189,114683,20101128,  228,    0
   189,114683,20101129,  213,    0
   189,114683,20101130,  199,    0
   189,114683,20101201,  290,    0
   189,114683,20101202,  336,    0
   189,114683,20101203,  337,    0
   189,114683,20101204,    1,    0
   189,114683,20101205,  346,    0
   189,114683,20101206,  338,    0
   189,114683,20101207,  329,    0
   189,114683,20101208,  333,    0
   189,114683,20101209,  164,    0
   189,114683,20101210,  310,    0
   189,114683,20101211,  325,    0
   189,114683,20101212,  317,    0
   189,114683,20101213,  302,    0
   189,114683,20101214,  229,    0
   189,114683,20101215,  344,    0
   189,114683,20101216,  336,    0
   189,114683,20101217,   10,    0
   189,114683,20101218,  339,    0
   189,114683,20101219,   12,    0
   189,114683,20101220,    1,    0
   189,114683,20101221,  162,    0
   189,114683,20101222,    6,    0
   189,114683,20101223,  230,    0
   189,114683,20101224,  315,    0
   189,114683,20101225,   48,    0
   189,114683,20101226,   85,    0
   189,114683,20101227,  154,    0
   189,114683,20101228,  194,    0
   189,114683,20101229,  241,    0
   189,114683,20101230,  340,    0
   189,114683,20101231,  341,    0
   189,114683,20110101,  339,    0
   189,114683,20110102,  156,    0
   189,114683,20110103,  317,    0
   189,114683,20110104,  357,    0
   189,114683,20110105,  355,    0
   189,114683,20110106,    4,    0
   189,114683,20110107,    9,    0
   189,114683,20110108,  334,    0
   189,114683,20110109,  356,    0
   189,114683,20110110,   13,    0
   189,114683,20110111,  357,    0
   189,114683,20110112,  359,    0
   189,114683,20110113,  355,    0
   189,114683,20110114,  339,    0
   189,114683,20110115,   70,    0
   189,114683,20110116,  349,    0
   189,114683,20110117,  358,    0
   189,114683,20110118,  341,    0
   189,114683,20110119,  165,    0
   189,114683,20110120,  228,    0
   189,114683,20110121,  350,    0
   189,114683,20110122,   91,    0
   189,114683,20110123,   17,    0
   189,114683,20110124,  244,    0
   189,114683,20110125,  338,    0
   189,114683,20110126,  263,    0
   189,114683,20110127,  252,    0
   189,114683,20110128,  302,    0
   189,114683,20110129,  332,    0
   189,114683,20110130,  196,    0
   189,114683,20110131,  257,    0
   189,114683,20110201,   76,    0
   189,114683,20110202,   90,    0
   189,114683,20110203,  111,    0
   189,114683,20110204,  220,    0
   189,114683,20110205,   87,    0
   189,114683,20110206,    0,    0
   189,114683,20110207,  355,    0
   189,114683,20110208,  323,    0
   189,114683,20110209,  143,    0
   189,114683,20110210,  157,    0
   189,114683,20110211,  196,    0
   189,114683,20110212,  115,    0
   189,114683,20110213,   97,    0
   189,114683,20110214,  135,    0
   189,114683,20110215,  109,    0
   189,114683,20110216,   81,    0
   189,114683,20110217,  334,    0
   189,114683,20110218,  249,    0
   189,114683,20110219,  221,    0
   189,114683,20110220,  165,    0
   189,114683,20110221,  351,    0
   189,114683,20110222,   89,    0
   189,114683,20110223,  205,    0
   189,114683,20110224,  148,    0
   189,114683,20110225,  193,    0
   189,114683,20110226,  210,    0
   189,114683,20110227,  262,    0
   189,114683,20110228,  110,    0
   189,114683,20110301,  224,    0
   189,114683,20110302,  347,    0
   189,114683,20110303,  113,    0
   189,114683,20110304,  344,    0
   189,114683,20110305,  278,    0
   189,114683,20110306,  243,    0
   189,114683,20110307,  255,    0
   189,114683,20110308,  358,    0
   189,114683,20110309,  341,    0
   189,114683,20110310,    2,    0
   189,114683,20110311,    4,    0
   189,114683,20110312,   14,    0
   189,114683,20110313,  279,    0
   189,114683,20110314,  175,    0
   189,114683,20110315,  193,    0
   189,114683,20110316,  238,    0
   189,114683,20110317,  263,    0
   189,114683,20110318,  342,    0
   189,114683,20110319,  241,    0
   189,114683,20110320,  230,    0
   189,114683,20110321,    9,    0
   189,114683,20110322,    8,    0
   189,114683,20110323,  242,    0
   189,114683,20110324,  352,    0
   189,114683,20110325,  293,    0
   189,114683,20110326,   17,    0
   189,114683,20110327,  338,    0
   189,114683,20110328,  351,    0
   189,114683,20110329,  329,    0
   189,114683,20110330,   87,    0
   189,114683,20110331,  168,    0
   189,114683,20110401,  191,    0
   189,114683,20110402,  104,    0
   189,114683,20110403,  300,    0
   189,114683,20110404,  207,    0
   189,114683,20110405,   94,    0
   189,114683,20110406,   84,    0
   189,114683,20110407,  223,    0
   189,114683,20110408,  270,    0
   189,114683,20110409,  116,    0
   189,114683,20110410,  253,    0
   189,114683,20110411,  202,    0
   189,114683,20110412,  152,    0
   189,114683,20110413,  162,    0
   189,114683,20110414,   93,    0
   189,114683,20110415,  251,    0
   189,114683,20110416,  346,    0
   189,114683,20110417,  293,    0
   189,114683,20110418,  100,    0
   189,114683,20110419,  223,    0
   189,114683,20110420,  200,    0
   189,114683,20110421,  226,    0
   189,114683,20110422,  146,    0
   189,114683,20110423,  191,    0
   189,114683,20110424,  131,    0
   189,114683,20110425,  175,    0
   189,114683,20110426,  261,    0
   189,114683,20110427,  162,    0
   189,114683,20110428,  231,    0
   189,114683,20110429,  120,    0
   189,114683,20110430,  218,    0
   189,114683,20110501,  214,    0
   189,114683,20110502,  197,    0
   189,114683,20110503,  345,    0
   189,114683,20110504,  189,    0
   189,114683,20110505,  170,    0
   189,114683,20110506,  179,    0
   189,114683,20110507,  183,    0
   189,114683,20110508,  147,    0
   189,114683,20110509,  111,    0
   189,114683,20110510,  292,    0
   189,114683,20110511,  148,    0
   189,114683,20110512,  329,    0
   189,114683,20110513,  214,    0
   189,114683,20110514,  206,    0
   189,114683,20110515,   10,    0
   189,114683,20110516,   75,    0
   189,114683,20110517,   91,    0
   189,114683,20110518,   84,    0
   189,114683,20110519,   17,    0
   189,114683,20110520,  359,    0
   189,114683,20110521,  358,    0
   189,114683,20110522,    9,    0
   189,114683,20110523,  345,    0
   189,114683,20110524,    3,    0
   189,114683,20110525,  338,    0
   189,114683,20110526,  354,    0
   189,114683,20110527,  171,    0
   189,114683,20110528,   82,    0
   189,114683,20110529,  344,    0
   189,114683,20110530,  346,    0
   189,114683,20110531,  335,    0
   189,114683,20110601,  181,    0
   189,114683,20110602,   54,    0
   189,114683,20110603,  318,    0
   189,114683,20110604,  199,    0
   189,114683,20110605,  353,    0
   189,114683,20110606,  340,    0
   189,114683,20110607,  337,    0
   189,114683,20110608,  355,    0
   189,114683,20110609,  189,    0
   189,114683,20110610,   89,    0
   189,114683,20110611,   29,    0
   189,114683,20110612,  189,    0
   189,114683,20110613,  198,    0
   189,114683,20110614,  355,    0
   189,114683,20110615,  208,    0
   189,114683,20110616,  318,    0
   189,114683,20110617,   53,    0
   189,114683,20110618,  340,    0
   189,114683,20110619,  355,    0
   189,114683,20110620,  311,    0
   189,114683,20110621,  319,    0
   189,114683,20110622,  328,    0
   189,114683,20110623,  322,    0
   189,114683,20110624,  349,    0
   189,114683,20110625,  192,    0
   189,114683,20110626,   97,    0
   189,114683,20110627,   86,    0
   189,114683,20110628,   81,    0
   189,114683,20110629,  254,    0
   189,114683,20110630,   91,    0
   189,114683,20110701,  197,    0
   189,114683,20110702,  191,    0
   189,114683,20110703,  147,    0
   189,114683,20110704,  109,    0
   189,114683,20110705,  139,    0
   189,114683,20110706,  152,    0
   189,114683,20110707,  285,    0
   189,114683,20110708,  353,    0
   189,114683,20110709,  353,    0
   189,114683,20110710,  279,    0
   189,114683,20110711,  190,    0
   189,114683,20110712,  161,    0
   189,114683,20110713,  149,    0
   189,114683,20110714,  203,    0
   189,114683,20110715,  104,    0
   189,114683,20110716,  133,    0
   189,114683,20110717,  184,    0
   189,114683,20110718,    4,    0
   189,114683,20110719,  358,    0
   189,114683,20110720,  325,    0
   189,114683,20110721,  320,    0
   189,114683,20110722,  305,    0
   189,114683,20110723,  197,    0
   189,114683,20110724,  180,    0
   189,114683,20110725,  199,    0
   189,114683,20110726,  201,    0
   189,114683,20110727,  167,    0
   189,114683,20110728,  142,    0
   189,114683,20110729,  165,    0
   189,114683,20110730,  194,    0
   189,114683,20110731,  194,    0
   189,114683,20110801,  167,    0
   189,114683,20110802,  192,    0
   189,114683,20110803,  112,    0
   189,114683,20110804,   97,    0
   189,114683,20110805,  126,    0
   189,114683,20110806,  333,    0
   189,114683,20110807,    5,    0
   189,114683,20110808,  328,    0
   189,114683,20110809,  327,    0
   189,114683,20110810,  280,    0
   189,114683,20110811,  184,    0
   189,114683,20110812,  158,    0
   189,114683,20110813,  325,    0
   189,114683,20110814,   62,    0
   189,114683,20110815,    6,    0
   189,114683,20110816,  186,    0
   189,114683,20110817,  152,    0
   189,114683,20110818,  104,    0
   189,114683,20110819,  141,    0
   189,114683,20110820,   79,    0
   189,114683,20110821,   56,    0
   189,114683,20110822,  342,    0
   189,114683,20110823,  328,    0
   189,114683,20110824,  327,    0
   189,114683,20110825,  332,    0
   189,114683,20110826,  338,    0
   189,114683,20110827,  352,    0
   189,114683,20110828,  177,    0
   189,114683,20110829,  174,    0
   189,114683,20110830,  188,    0
   189,114683,20110831,  169,    0
   189,114683,20110901,  183,    0
   189,114683,20110902,   91,    0
   189,114683,20110903,   68,    0
   189,114683,20110904,  170,    0
   189,114683,20110905,  144,    0
   189,114683,20110906,   73,    0
   189,114683,20110907,  358,    0
   189,114683,20110908,  326,    0
   189,114683,20110909,  164,    0
   189,114683,20110910,  304,    0
   189,114683,20110911,  325,    0
   189,114683,20110912,  350,    0
   189,114683,20110913,  342,    0
   189,114683,20110914,    7,    0
   189,114683,20110915,  256,    0
   189,114683,20110916,  190,    0
   189,114683,20110917,  167,    0
   189,114683,20110918,  185,    0
   189,114683,20110919,   86,    0
   189,114683,20110920,   52,    0
   189,114683,20110921,   63,    0
   189,114683,20110922,   58,    0
   189,114683,20110923,  114,    0
   189,114683,20110924,  114,    0
   189,114683,20110925,   23,    0
   189,114683,20110926,   50,    0
   189,114683,20110927,  330,    0
   189,114683,20110928,  348,    0
   189,114683,20110929,  349,    0
   189,114683,20110930,  106,    0
   189,114683,20111001,  198,    0
   189,114683,20111002,  265,    0
   189,114683,20111003,  360,    0
   189,114683,20111004,  356,    0
   189,114683,20111005,   10,    0
   189,114683,20111006,    3,    0
   189,114683,20111007,  336,    0
   189,114683,20111008,  186,    0
   189,114683,20111009,  161,    0
   189,114683,20111010,    1,    0
   189,114683,20111011,  357,    0
   189,114683,20111012,  176,    0
   189,114683,20111013,  111,    0
   189,114683,20111014,  244,    0
   189,114683,20111015,   80,    0
   189,114683,20111016,    4,    0
   189,114683,20111017,    3,    0
   189,114683,20111018,  342,    0
   189,114683,20111019,  353,    0
   189,114683,20111020,  358,    0
   189,114683,20111021,   74,    0
   189,114683,20111022,  182,    0
   189,114683,20111023,  321,    0
   189,114683,20111024,  346,    0
   189,114683,20111025,   75,    0
   189,114683,20111026,  183,    0
   189,114683,20111027,  216,    0
   189,114683,20111028,  320,    0
   189,114683,20111029,  356,    0
   189,114683,20111030,   11,    0
   189,114683,20111031,   81,    0
   189,114683,20111101,   30,    0
   189,114683,20111102,   18,    0
   189,114683,20111103,   73,    0
   189,114683,20111104,  185,    0
   189,114683,20111105,  167,    0
   189,114683,20111106,  179,    0
   189,114683,20111107,  155,    0
   189,114683,20111108,  203,    0
   189,114683,20111109,  198,    0
   189,114683,20111110,   94,    0
   189,114683,20111111,  204,    0
   189,114683,20111112,  190,    0
   189,114683,20111113,  359,    0
   189,114683,20111114,  233,    0
   189,114683,20111115,  206,    0
   189,114683,20111116,    0,    0
   189,114683,20111117,  337,    0
   189,114683,20111118,  356,    0
   189,114683,20111119,  117,    0
   189,114683,20111120,  202,    0
   189,114683,20111121,  190,    0
   189,114683,20111122,  214,    0
   189,114683,20111123,  158,    0
   189,114683,20111124,  353,    0
   189,114683,20111125,  356,    0
   189,114683,20111126,  356,    0
   189,114683,20111127,  344,    0
   189,114683,20111128,   95,    0
   189,114683,20111129,  133,    0
   189,114683,20111130,  345,    0
   189,114683,20111201,  357,    0
   189,114683,20111202,   13,    0
   189,114683,20111203,  354,    0
   189,114683,20111204,  343,    0
   189,114683,20111205,    8,    0
   189,114683,20111206,   18,    0
   189,114683,20111207,  346,    0
   189,114683,20111208,  358,    0
   189,114683,20111209,   57,    0
   189,114683,20111210,   75,    0
   189,114683,20111211,   27,    0
   189,114683,20111212,    3,    0
   189,114683,20111213,   68,    0
   189,114683,20111214,    2,    0
   189,114683,20111215,   12,    0
   189,114683,20111216,  354,    0
   189,114683,20111217,  341,    0
   189,114683,20111218,  346,    0
   189,114683,20111219,  141,    0
   189,114683,20111220,  128,    0
   189,114683,20111221,  197,    0
   189,114683,20111222,   48,    0
   189,114683,20111223,  347,    0
   189,114683,20111224,  252,    0
   189,114683,20111225,  347,    0
   189,114683,20111226,  360,    0
   189,114683,20111227,  269,    0
   189,114683,20111228,  342,    0
   189,114683,20111229,  356,    0
   189,114683,20111230,  162,    0
   189,114683,20111231,  131,    0
   189,114683,20120101,  171,    0
   189,114683,20120102,   87,    0
   189,114683,20120103,  348,    0
   189,114683,20120104,  354,    0
   189,114683,20120105,  312,    0
   189,114683,20120106,   78,    0
   189,114683,20120107,  357,    0
   189,114683,20120108,  240,    0
   189,114683,20120109,  205,    0
   189,114683,20120110,   76,    0
   189,114683,20120111,   12,    0
   189,114683,20120112,  348,    0
   189,114683,20120113,  160,    0
   189,114683,20120114,  199,    0
   189,114683,20120115,  269,    0
   189,114683,20120116,  191,    0
   189,114683,20120117,   91,    0
   189,114683,20120118,   64,    0
   189,114683,20120119,   48,    0
   189,114683,20120120,   60,    0
   189,114683,20120121,   82,    0
   189,114683,20120122,   61,    0
   189,114683,20120123,  354,    0
   189,114683,20120124,  358,    0
   189,114683,20120125,   75,    0
   189,114683,20120126,  165,    0
   189,114683,20120127,  272,    0
   189,114683,20120128,  178,    0
   189,114683,20120129,  209,    0
   189,114683,20120130,  200,    0
   189,114683,20120131,  159,    0
   189,114683,20120201,  201,    0
   189,114683,20120202,  211,    0
   189,114683,20120203,  189,    0
   189,114683,20120204,  156,    0
   189,114683,20120205,  160,    0
   189,114683,20120206,  271,    0
   189,114683,20120207,  199,    0
   189,114683,20120208,  200,    0
   189,114683,20120209,   58,    0
   189,114683,20120210,  335,    0
   189,114683,20120211,  341,    0
   189,114683,20120212,  169,    0
   189,114683,20120213,  216,    0
   189,114683,20120214,  348,    0
   189,114683,20120215,  153,    0
   189,114683,20120216,  349,    0
   189,114683,20120217,  340,    0
   189,114683,20120218,  333,    0
   189,114683,20120219,  291,    0
   189,114683,20120220,  334,    0
   189,114683,20120221,  251,    0
   189,114683,20120222,  345,    0
   189,114683,20120223,   28,    0
   189,114683,20120224,  356,    0
   189,114683,20120225,  267,    0
   189,114683,20120226,  199,    0
   189,114683,20120227,  269,    0
   189,114683,20120228,  235,    0
   189,114683,20120229,  270,    0
   189,114683,20120301,  326,    0
   189,114683,20120302,  115,    0
   189,114683,20120303,  184,    0
   189,114683,20120304,   94,    0
   189,114683,20120305,  204,    0
   189,114683,20120306,  136,    0
   189,114683,20120307,  156,    0
   189,114683,20120308,  160,    0
   189,114683,20120309,  128,    0
   189,114683,20120310,  298,    0
   189,114683,20120311,  263,    0
   189,114683,20120312,  253,    0
   189,114683,20120313,  360,    0
   189,114683,20120314,   41,    0
   189,114683,20120315,  355,    0
   189,114683,20120316,  348,    0
   189,114683,20120317,   13,    0
   189,114683,20120318,    1,    0
   189,114683,20120319,  146,    0
   189,114683,20120320,   76,    0
   189,114683,20120321,   96,    0
   189,114683,20120322,  327,    0
   189,114683,20120323,  149,    0
   189,114683,20120324,  215,    0
   189,114683,20120325,  186,    0
   189,114683,20120326,  255,    0
   189,114683,20120327,  238,    0
   189,114683,20120328,  332,    0
   189,114683,20120329,  332,    0
   189,114683,20120330,  354,    0
   189,114683,20120331,  358,    0
   189,114683,20120401,  342,    0
   189,114683,20120402,  348,    0
   189,114683,20120403,    6,    0
   189,114683,20120404,  216,    0
   189,114683,20120405,  342,    0
   189,114683,20120406,  358,    0
   189,114683,20120407,  312,    0
   189,114683,20120408,   74,    0
   189,114683,20120409,  354,    0
   189,114683,20120410,   79,    0
   189,114683,20120411,  356,    0
   189,114683,20120412,  336,    0
   189,114683,20120413,  343,    0
   189,114683,20120414,  342,    0
   189,114683,20120415,  342,    0
   189,114683,20120416,  304,    0
   189,114683,20120417,  289,    0
   189,114683,20120418,  356,    0
   189,114683,20120419,  327,    0
   189,114683,20120420,  301,    0
   189,114683,20120421,  327,    0
   189,114683,20120422,  321,    0
   189,114683,20120423,  358,    0
   189,114683,20120424,  344,    0
   189,114683,20120425,  341,    0
   189,114683,20120426,  349,    0
   189,114683,20120427,  320,    0
   189,114683,20120428,  166,    0
   189,114683,20120429,  354,    0
   189,114683,20120430,  283,    0
   189,114683,20120501,  254,    0
   189,114683,20120502,  331,    0
   189,114683,20120503,  347,    0
   189,114683,20120504,  359,    0
   189,114683,20120505,  350,    0
   189,114683,20120506,  338,    0
   189,114683,20120507,  357,    0
   189,114683,20120508,  356,    0
   189,114683,20120509,  184,    0
   189,114683,20120510,  342,    0
   189,114683,20120511,  334,    0
   189,114683,20120512,  348,    0
   189,114683,20120513,  359,    0
   189,114683,20120514,  360,    0
   189,114683,20120515,  360,    0
   189,114683,20120516,  342,    0
   189,114683,20120517,  342,    0
   189,114683,20120518,  299,    0
   189,114683,20120519,  340,    0
   189,114683,20120520,  265,    0
   189,114683,20120521,  197,    0
   189,114683,20120522,  148,    0
   189,114683,20120523,  200,    0
   189,114683,20120524,  182,    0
   189,114683,20120525,  153,    0
   189,114683,20120526,  245,    0
   189,114683,20120527,  346,    0
   189,114683,20120528,  110,    0
   189,114683,20120529,  304,    0
   189,114683,20120530,  323,    0
   189,114683,20120531,  263,    0
   189,114683,20120601,  348,    0
   189,114683,20120602,  184,    0
   189,114683,20120603,  319,    0
   189,114683,20120604,  340,    0
   189,114683,20120605,  141,    0
   189,114683,20120606,   74,    0
   189,114683,20120607,  183,    0
   189,114683,20120608,  341,    0
   189,114683,20120609,    8,    0
   189,114683,20120610,  356,    0
   189,114683,20120611,  326,    0
   189,114683,20120612,  315,    0
   189,114683,20120613,  322,    0
   189,114683,20120614,  358,    0
   189,114683,20120615,  341,    0
   189,114683,20120616,  145,    0
   189,114683,20120617,   25,    0
   189,114683,20120618,  319,    0
   189,114683,20120619,  277,    0
   189,114683,20120620,  187,    0
   189,114683,20120621,  181,    0
   189,114683,20120622,  204,    0
   189,114683,20120623,  213,    0
   189,114683,20120624,   85,    0
   189,114683,20120625,  186,    0
   189,114683,20120626,  155,    0
   189,114683,20120627,  282,    0
   189,114683,20120628,  184,    0
   189,114683,20120629,    6,    0
   189,114683,20120630,  356,    0
   189,114683,20120701,  328,    0
   189,114683,20120702,  281,    0
   189,114683,20120703,  177,    0
   189,114683,20120704,  193,    0
   189,114683,20120705,  105,    0
   189,114683,20120706,  191,    0
   189,114683,20120707,  166,    0
   189,114683,20120708,  348,    0
   189,114683,20120709,  357,    0
   189,114683,20120710,  304,    0
   189,114683,20120711,  192,    0
   189,114683,20120712,  181,    0
   189,114683,20120713,  129,    0
   189,114683,20120714,  311,    0
   189,114683,20120715,  342,    0
   189,114683,20120716,  329,    0
   189,114683,20120717,  288,    0
   189,114683,20120718,    0,    0
   189,114683,20120719,  266,    0
   189,114683,20120720,  341,    0
   189,114683,20120721,  317,    0
   189,114683,20120722,  107,    0
   189,114683,20120723,  289,    0
   189,114683,20120724,  345,    0
   189,114683,20120725,  310,    0
   189,114683,20120726,  182,    0
   189,114683,20120727,  170,    0
   189,114683,20120728,  195,    0
   189,114683,20120729,  195,    0
   189,114683,20120730,  192,    0
   189,114683,20120731,  168,    0
   189,114683,20120801,   12,    0
   189,114683,20120802,  144,    0
   189,114683,20120803,  193,    0
   189,114683,20120804,  197,    0
   189,114683,20120805,  178,    0
   189,114683,20120806,  130,    0
   189,114683,20120807,  197,    0
   189,114683,20120808,  198,    0
   189,114683,20120809,  193,    0
   189,114683,20120810,  288,    0
   189,114683,20120811,  193,    0
   189,114683,20120812,  158,    0
   189,114683,20120813,  201,    0
   189,114683,20120814,  159,    0
   189,114683,20120815,  196,    0
   189,114683,20120816,  176,    0
   189,114683,20120817,  194,    0
   189,114683,20120818,    3,    0
   189,114683,20120819,  189,    0
   189,114683,20120820,  189,    0
   189,114683,20120821,    5,    0
   189,114683,20120822,   94,    0
   189,114683,20120823,  314,    0
   189,114683,20120824,    1,    0
   189,114683,20120825,  342,    0
   189,114683,20120826,  337,    0
   189,114683,20120827,    8,    0
   189,114683,20120828,   75,    0
   189,114683,20120829,   60,    0
   189,114683,20120830,  355,    0
   189,114683,20120831,  199,    0
   189,114683,20120901,   82,    0
   189,114683,20120902,  330,    0
   189,114683,20120903,  276,    0
   189,114683,20120904,  354,    0
   189,114683,20120905,  332,    0
   189,114683,20120906,   75,    0
   189,114683,20120907,  279,    0
   189,114683,20120908,   11,    0
   189,114683,20120909,   69,    0
   189,114683,20120910,  358,    0
   189,114683,20120911,  357,    0
   189,114683,20120912,  342,    0
   189,114683,20120913,    9,    0
   189,114683,20120914,  333,    0
   189,114683,20120915,  312,    0
   189,114683,20120916,  338,    0
   189,114683,20120917,  357,    0
   189,114683,20120918,  319,    0
   189,114683,20120919,  351,    0
   189,114683,20120920,  353,    0
   189,114683,20120921,  205,    0
   189,114683,20120922,  325,    0
   189,114683,20120923,    3,    0
   189,114683,20120924,  350,    0
   189,114683,20120925,  218,    0
   189,114683,20120926,  206,    0
   189,114683,20120927,   88,    0
